tsne1D,tsne2D,Standard_Cluster,Membership_Probability,Sample_Name
-7.611372682178674,-21.909739732320947,19,0.9612786946157323,NC_012692.1
28.509208604673585,-32.85626458351716,2,0.37523515186938006,NC_012882.1
-9.43380138750648,-12.926945170463023,-1,0.0,NC_012886.1
32.748030685626965,14.209148105828055,39,0.7313159524199183,NC_012944.1
4.7545091278231375,15.368872650955229,25,0.9454424514686589,NC_013010.1
-3.012585006138266,35.01615485957806,10,1.0,NC_013120.1
25.462958073503113,-6.449348829681181,38,0.33803490276432235,NC_013121.1
31.376077015121815,-10.469043843425878,31,1.0,NC_013122.1
17.70936866173461,16.94317390874494,24,1.0,NC_013354.1
26.68821197316054,1.0367326450363732,-1,0.0,NC_013362.1
-42.36977915199864,-20.6739007882669,12,1.0,NC_013363.1
-3.0908648708393307,-7.361708884842306,-1,0.0,NC_013365.1
19.2108518479229,14.22536631832855,24,1.0,NC_013366.1
28.416493242299357,-30.417167137920607,2,0.3742637204803775,NC_013367.1
-37.91094340394375,-13.011605625570036,18,1.0,NC_013368.1
9.238129739850502,21.948984198249885,23,1.0,NC_013369.1
3.4101639670561688,-29.8678657365658,9,0.5824035841103877,NC_013370.1
-9.01997273757631,2.0254050652521824,15,0.8986867367717642,NC_013503.1
15.662927687327084,0.9232832372205952,-1,0.0,NC_013507.1
-30.37519375241821,-16.53686242788014,20,0.5982114285434176,NC_013589.1
-17.704188963360767,19.343273353010154,-1,0.0,NC_013652.1
15.479001085971007,-8.729973984468764,37,1.0,NC_013655.1
9.136491536051663,22.300778591733735,23,0.7977993125105804,NC_013728.1
-21.206284580509493,-24.651127364222347,14,0.6727369878086867,NC_013782.1
23.17826575072897,16.325397221610736,-1,0.0,NC_013942.1
-14.135563567436769,-11.872168402746448,27,0.7740072814187202,NC_014231.1
11.915277135746804,2.4120685417093175,33,0.8802927015617087,NC_014232.1
12.744981895324736,6.467849782000055,33,0.9959542254369909,NC_014233.1
1.74368420818982,40.55964599646009,10,0.5960762911039186,NC_014234.1
-44.17177635587145,-18.19938591718059,12,1.0,NC_014235.1
-4.871615119545704,-18.926123135172528,-1,0.0,NC_014356.1
29.698556291060747,3.6706506893296655,40,0.7013320279762868,NC_014382.1
-4.819784688463656,34.37083397971407,10,1.0,NC_014383.1
31.36219522963761,-9.42854837351927,31,1.0,NC_014384.1
31.39825890232906,-9.330599753221128,31,1.0,NC_014385.1
14.100184057775287,33.305407608431395,13,0.731929354809163,NC_014477.1
-31.454634861061088,-10.252963526429951,21,0.9470306058558741,NC_014543.1
41.00711011289743,-3.2779664135483664,28,0.26840373824705077,NC_014615.1
12.410389118876532,32.78794727764429,13,1.0,NC_014843.1
-7.842469208465898,2.232941769559517,15,0.4890625282059399,NC_015472.1
-13.784386417946726,-13.942897849485629,27,1.0,NC_015599.1
-20.716620199100788,-1.4430100203731062,-1,0.0,NC_015872.1
20.731623654924334,-4.5942099399742,38,0.4151477341903228,NC_016039.1
-46.02980800176391,-21.37162311613622,12,0.6868686319721922,NC_016903.1
-6.09226657911981,38.51939809165777,10,1.0,NC_016904.1
18.91558806844424,-2.583481481434539,-1,0.0,NC_017627.1
-35.93687696596233,-0.774807349702617,7,1.0,NC_017629.1
15.132069591989895,-9.08452352149182,37,1.0,NC_017630.1
-46.02307567473181,-21.371991709510194,12,0.6860346460083022,NC_017636.1
-6.092208342531218,38.522003840828184,10,1.0,NC_017637.1
24.47677249973236,5.4348716880564165,-1,0.0,NC_017639.1
26.984830464730038,8.683555499665779,-1,0.0,NC_017640.1
-3.1989152230871287,38.10239919625778,10,1.0,NC_017642.1
15.972740807947634,20.56365544508348,-1,0.0,NC_017643.1
-7.575331473810968,-22.060549808672153,19,1.0,NC_017645.1
12.965289124927306,-11.003421695640375,-1,0.0,NC_017647.1
-30.19378070652474,-10.71420900027991,21,0.9470306058558741,NC_017649.1
1.6177488191507186,-30.079934453392287,9,1.0,NC_017653.1
-16.920571575006313,-7.976249008213602,-1,0.0,NC_017654.1
-43.21125112717016,-17.0950372649079,12,1.0,NC_017655.1
23.17750347700581,16.324378306129347,-1,0.0,NC_017657.1
45.42776228627548,5.8800108421952935,34,0.8297329314013204,NC_017659.1
-6.092597136986545,38.52197335357847,10,1.0,NC_017665.1
-44.172016337766784,-17.794555542476335,12,1.0,NC_017721.1
15.664886812050636,0.9276251767951034,-1,0.0,NC_017722.1
-42.025469304633546,-24.576105077891395,12,0.6322811831426345,NC_017723.1
9.942871966871085,4.701557095686023,33,0.9088963827872706,NC_017724.1
10.942224187924632,-41.11177558507572,6,0.7548986178349643,NC_018651.1
11.248823671799217,-0.7968154412089301,-1,0.0,NC_018654.1
-4.776267685122824,34.39518838394073,10,1.0,NC_018659.1
-35.25832735227389,0.7483381289902566,7,0.6256655844532701,NC_018660.1
11.247752288426819,-0.7967099909801909,-1,0.0,NC_018662.1
-35.25832735227389,0.7483381289902566,7,0.6256655844532701,NC_018663.1
11.246310229205209,-0.7989443455264021,-1,0.0,NC_018666.1
-6.562365352759695,-24.32882765236182,19,0.739009349822995,NC_018994.1
12.59910272672453,32.83896414972758,13,1.0,NC_018995.1
-30.37986189241746,-16.538032511917386,20,0.596737386333032,NC_018996.1
22.136959956844226,-5.882386978725234,38,0.514559791897491,NC_018998.1
11.49137882566656,-3.9096741663759644,-1,0.0,NC_019000.1
-8.972832813057117,1.984934518657099,15,0.8530962423958418,NC_019013.1
-14.03022605457637,-12.119746777429294,27,0.8879093398334424,NC_019033.1
21.415026056859105,-1.3691242477798944,-1,0.0,NC_019037.1
27.958372599763674,-32.45109135704092,2,0.4196384071190512,NC_019038.1
-34.42567338366229,27.57380345582321,3,0.7855325001131157,NC_019039.1
-14.626364325436674,-25.951453329956237,11,1.0,NC_019040.1
8.661609345499484,14.309606946200496,26,1.0,NC_019041.1
-4.799802729612824,42.94457042067909,10,0.9148659694963277,NC_019043.1
-3.188386613714976,38.11788623130583,10,1.0,NC_019044.1
-7.056712086341629,-24.441620870057655,19,0.6468442105788894,NC_019045.2
-10.155371567683055,2.686868506271666,15,1.0,NC_019046.1
-11.782770933907202,-7.145632684475415,29,0.7651704873871451,NC_019047.1
-19.155480601095164,-9.201577148170491,-1,0.0,NC_019050.1
-19.149740969966878,-9.21859837368702,-1,0.0,NC_019053.1
-11.618231155569577,-6.646039473298487,29,0.9819509201743702,NC_019054.1
-7.85336309098893,-15.842121235128024,-1,0.0,NC_019056.1
21.141291962407507,-4.519736012005314,38,0.3906584136275946,NC_019057.1
-19.15199171643694,-9.218758670717403,-1,0.0,NC_019058.1
-36.650085029852136,0.39228383712648807,7,0.6915004181234192,NC_019059.1
-14.637168185886763,-25.9455375735957,11,1.0,NC_019060.1
-8.16139889286539,39.4626396595184,10,1.0,NC_019061.1
-13.782780397876746,-9.351037409096906,-1,0.0,NC_019062.1
-11.646054887758982,-9.103094325534316,29,0.6768198440698197,NC_019063.1
-8.205117219473482,-22.125397719467006,19,1.0,NC_019065.1
-7.592063918204067,-22.01827551467736,19,1.0,NC_019066.1
-10.425419789052496,1.312846896729234,15,0.7256180378156127,NC_019067.1
-35.662636464940945,-1.3531816362797036,7,0.9994023116280671,NC_019068.1
-14.640348076032918,-25.96502360835459,11,1.0,NC_019070.1
21.07751672283715,-4.579184063477068,38,0.3898063272190103,NC_019071.1
21.13902576135993,-4.520348956207574,38,0.3904632548560679,NC_019072.1
28.53611543237206,-2.902228362891117,36,1.0,NC_019073.1
-9.195299579504272,-7.787597198599486,-1,0.0,NC_019074.1
-36.80288778904427,-1.8196496904996446,7,0.6177884144655676,NC_019075.1
-41.025076381300565,-22.19115737276291,12,1.0,NC_019076.1
-28.668551822692386,-15.479872835371737,20,0.972436770802243,NC_019077.1
-43.67540508611,-18.253471885932623,12,1.0,NC_019078.1
-16.643335455823635,-8.352057550907968,-1,0.0,NC_019079.1
-14.638010950964619,-27.658079704683384,11,0.873527409544685,NC_019080.1
-11.37309367796347,-17.29895054182398,-1,0.0,NC_019081.1
-14.02411820072091,-14.258022763472392,27,1.0,NC_019082.1
-27.010000321342314,6.767057940039256,5,0.3740097681128544,NC_019083.1
-21.206284580509493,-24.651127364222347,14,0.6727369878086867,NC_019084.1
-21.206284580509493,-24.651127364222347,14,0.6727369878086867,NC_019085.1
-20.838179946516444,-24.541016865013624,14,0.7272060532855815,NC_019086.1
-14.052918710028116,-11.873352586984941,27,0.7703962961405204,NC_019087.1
-10.543974129438983,1.2712636767614547,15,0.6813365240873648,NC_019088.1
31.928971297965344,3.0428828039989835,40,1.0,NC_019089.1
23.474980706459984,-6.422812231899078,38,1.0,NC_019090.1
-10.09070667250402,-11.20042530654238,-1,0.0,NC_019091.1
-32.88891263023036,-16.98829638626422,-1,0.0,NC_019092.1
-11.037047668230246,-4.365306779164554,29,0.6667675402826866,NC_019093.1
23.678930939809764,0.08077214246054809,-1,0.0,NC_019094.1
23.909227119165845,-6.262666248039526,38,1.0,NC_019095.1
-6.705598287655543,36.586962112193035,10,1.0,NC_019097.1
-14.395118508011473,-12.357612703996605,27,0.9135343616377457,NC_019098.1
23.558449279535054,-6.074885321330372,38,1.0,NC_019424.1
-24.9393040111174,-22.678649165471057,14,0.6243511472630299,NC_019990.1
-13.234059809412068,-13.504130472197112,27,1.0,NC_020086.1
-36.7669444101455,22.610491527548998,3,0.5489572452827586,NC_020270.1
44.06545471995843,3.9986430008654095,-1,0.0,NC_020271.1
23.457307246708986,-6.535480208497442,38,1.0,NC_020278.2
-14.542082224072669,10.482226239716107,16,0.7066424546380113,NC_022105.1
13.969838915693284,3.7125292235792706,33,0.951479080109345,NC_022333.1
-13.70959378040474,-14.739546511424178,27,0.9351666857418017,NC_022374.1
-13.537212647232213,-13.477144850273536,27,1.0,NC_022375.2
-8.3481980380348,-22.220655400505265,19,0.9195436890904571,NC_022377.1
31.464859025962426,-9.61971267235645,31,1.0,NC_022651.1
-4.776121089191438,34.39480983314545,10,1.0,NC_022742.1
11.246175134009775,-0.7966486792538011,-1,0.0,NC_022743.1
-3.042004456739574,33.90254364491056,10,1.0,NC_022885.1
8.031442806476003,32.382289510323254,13,0.3590593696938853,NC_022992.1
8.22578807666628,32.38242397729129,13,0.3852548424931473,NC_022996.1
-3.341637492175915,-6.895531360237743,-1,0.0,NC_023277.2
-3.035019664233487,-7.267805352551261,-1,0.0,NC_023289.2
29.76479972961044,3.724179738311859,40,0.7320873887214813,NC_023315.1
-7.875619246649173,-12.262035397395723,30,0.5226873092777191,NC_023323.1
-41.721981980976686,-21.3772911583051,12,1.0,NC_023324.1
28.368640161086265,-32.79794083550206,2,0.3924450415144788,NC_023325.1
-4.838130219212409,43.89163732932673,10,0.8102373967766371,NC_023326.1
44.29863001000334,11.402404961041055,34,0.6100345739142279,NC_023327.1
-36.192894372825016,-13.281941255004414,18,1.0,NC_023328.1
-1.9680714748846855,43.61990468956549,10,1.0,NC_023329.1
-9.37613175415448,-8.154912564170269,29,0.5999974822684696,NC_023907.1
-13.771211388950075,-14.16059030745814,27,1.0,NC_023909.1
-13.766392741585701,-14.148012058082086,27,1.0,NC_023910.1
12.239375133746153,-40.70734764881283,6,1.0,NC_023916.1
-20.716734904059813,-1.4434193761024678,-1,0.0,NC_024954.1
-2.0691116071304974,43.15529212172104,10,0.9596097170780059,NC_024955.2
42.28988049686783,5.89227312444623,35,0.5071258601310394,NC_024956.1
-4.86800446279838,-6.0962258091546655,-1,0.0,NC_024960.1
-9.52264061367344,0.9931113821448438,15,0.7867994204269766,NC_024961.1
25.29988108366005,-32.93381976266578,2,0.615696861803135,NC_024962.1
-12.700414210116389,-13.34496005639328,27,1.0,NC_024967.1
-14.764923606911234,-24.42063820850901,11,0.9611580999005896,NC_024968.1
-14.809886559098457,-24.485501235746664,11,0.9998704408282367,NC_024969.1
-14.35685617318843,-12.435562119176243,27,0.9663494054450747,NC_024974.1
-4.796320304637687,42.81044048063099,10,0.9768675020384417,NC_024975.1
-4.750122064856157,38.02365647961578,10,1.0,NC_024976.1
-2.89261328500321,35.44885429549198,10,1.0,NC_024977.1
-0.9160115677205325,45.03300467053713,10,1.0,NC_024978.1
-0.5333099712967395,45.77004293107577,10,1.0,NC_024979.1
0.26864564893471377,45.249945995621765,10,1.0,NC_024980.1
-19.168411109534244,-9.211009139147343,-1,0.0,NC_025010.1
-40.19633055890535,-23.455164086734754,12,1.0,NC_025013.1
21.359978632240626,11.91042667083726,24,1.0,NC_025014.1
-30.22566592901252,-14.664044230628186,20,0.7829888001845531,NC_025058.1
8.405524774666027,32.31556277786265,13,0.39933041642033407,NC_025138.1
41.99291925263983,5.78315434325626,35,0.6100383303277201,NC_025139.1
-3.6475078795998837,34.43983997371506,10,1.0,NC_025140.1
30.534605467076066,0.7947874926427942,-1,0.0,NC_025141.1
-1.0118283580114822,45.82454374722403,10,1.0,NC_025142.1
-0.9623742710892735,45.94918657067793,10,1.0,NC_025143.1
-1.0062717053256092,45.8203768421918,10,1.0,NC_025144.1
10.696518055500317,32.429296995034555,13,0.454450114462849,NC_025145.1
-7.102617941127439,35.95621448919169,10,1.0,NC_025147.1
-11.408046693139138,-7.881016057615161,29,0.747397643314894,NC_025167.1
41.906299746498405,5.819714546456776,35,0.6100383303277201,NC_025175.1
-0.4369260276860709,45.98028586284085,10,1.0,NC_025176.1
18.633374274060106,-5.088590336324565,-1,0.0,NC_025177.1
-40.118590380406566,-22.287248813422806,12,1.0,NC_025178.1
44.128883744067366,9.222322605253135,34,0.6728613189586251,NC_025179.1
-4.751649926854813,38.01876671476206,10,1.0,NC_025180.1
-7.529331708072213,-14.406573758395828,30,0.5194653569623646,NC_025182.1
-12.378712651331655,-13.413249523840966,27,0.8938085082136358,NC_025183.1
-11.401708471462756,-17.249376403822776,-1,0.0,NC_028464.1
-5.985682878842938,37.32968284251566,10,1.0,NC_032100.1
-18.43377552368475,-9.348333184348151,-1,0.0,NZ_AJ437107.1
-19.13259971229104,-9.197007895988376,-1,0.0,NZ_AJ438270.1
8.807687834240285,7.89184946579652,-1,0.0,NZ_AP014654.1
16.003603690007235,-5.029628681807346,-1,0.0,NZ_AP014804.1
-6.84122863562107,42.35514978082073,10,0.8895568660508436,NZ_AP014805.1
29.308135823076046,-7.5082209406711184,-1,0.0,NZ_AP014806.1
-16.76480906656159,-8.48264406491575,-1,0.0,NZ_AP014807.1
24.048402396822656,-5.821470576398581,38,0.7701120690305138,NZ_AP014876.1
21.373885013481132,-1.1984541576872045,-1,0.0,NZ_AP014877.1
41.63681834455174,6.636063877218538,35,0.5008415633397566,NZ_AP017611.1
10.903610589614683,-40.5516685716187,6,0.866007394376565,NZ_AP017612.1
8.349468131513381,32.34672098670833,13,0.39919743993928763,NZ_AP017613.1
-32.74134302948711,26.194250748813232,3,1.0,NZ_AP017614.1
24.21629315126801,-32.619169024790864,2,0.7417484443294448,NZ_AP017615.1
41.46389129147575,3.864496521315459,35,0.4654876227684328,NZ_AP017618.1
-32.59327348616301,26.438046242187518,3,1.0,NZ_AP017622.1
-7.788156280754226,40.55999202717067,10,1.0,NZ_AP017892.1
-7.776841605135287,40.53740871309452,10,1.0,NZ_AP017893.1
23.459724796812623,-7.311254057507326,38,0.6525298148442671,NZ_AP018136.1
35.12707015691224,-17.52239666059164,32,0.4767126732071402,NZ_AP018137.1
23.48421666102685,-7.819413059103959,38,0.47427995055046335,NZ_AP018138.1
32.10912727737383,3.0997110677576494,40,1.0,NZ_AP018139.1
30.66008670641578,2.1673601402122706,40,0.6860244541696534,NZ_AP018140.1
-25.840346612483334,4.843224267715597,5,1.0,NZ_AP018141.1
-25.84243896155947,4.096397415474692,5,0.9108783878336322,NZ_AP018142.1
-7.221639648165902,-23.848135056284,19,0.9602488435233503,NZ_AP018143.1
23.471560893377067,-7.440374921462246,38,0.597818906336739,NZ_AP018144.1
-7.532571720727512,-23.430504719531132,19,0.8157978217325439,NZ_AP018145.1
-25.466479972796126,4.233371715801259,5,0.9788353838040031,NZ_AP018146.1
32.38939347503543,2.249142278822408,40,1.0,NZ_AP018147.1
33.73280274468204,0.6559334837504274,-1,0.0,NZ_AP018353.1
28.762883031732375,0.9261631111202655,-1,0.0,NZ_AP018354.1
-32.26106415991958,23.114672488423388,3,0.9452430344777215,NZ_AP018355.1
-13.753934862780673,-14.278144621090158,27,1.0,NZ_AP018362.1
-13.753916062167404,-14.277922479385914,27,1.0,NZ_AP018363.1
30.809232120466753,-16.420272008565732,32,0.7992325526085885,NZ_AP018456.1
32.2028079120133,-16.73195979663919,32,0.8755346192080368,NZ_AP018457.1
30.913858375596032,-15.966789938054003,32,0.7444504528051368,NZ_AP018458.1
6.027538621460052,12.638903435803048,-1,0.0,NZ_AP018489.1
-13.762930948248355,-14.320910053619281,27,1.0,NZ_AP018746.1
16.004120719954635,-8.727246869318815,37,0.8537512290663748,NZ_AP018785.1
8.235794976054382,32.38083118798625,13,0.38651396134542637,NZ_AP018797.1
4.043601471132286,-30.116422269904,9,0.4251827998512366,NZ_AP018798.1
21.408720359754795,-1.2544276047581726,-1,0.0,NZ_AP018799.1
19.181503024223378,14.206264610377982,24,1.0,NZ_AP018800.1
24.05316499779215,1.5633415415435685,-1,0.0,NZ_AP018801.1
8.249402472919797,32.363377921371374,13,0.38661380973853116,NZ_AP018803.1
8.891855657570094,-27.775858075216156,8,1.0,NZ_AP018804.1
19.179675545039554,14.206878013919283,24,1.0,NZ_AP018805.1
-32.64113708964466,26.148859710294172,3,1.0,NZ_AP018806.1
-8.145729689925117,8.480083922689582,17,1.0,NZ_AP018807.1
3.659070683862544,-30.113961379107185,9,0.500294474044017,NZ_AP018809.1
8.767374687356945,21.838448703839443,23,1.0,NZ_AP018810.1
20.288187147855325,-2.7010280477551154,38,0.32819531061187146,NZ_AP018811.1
-31.91315689129096,26.12505938121923,3,1.0,NZ_AP018812.1
36.50374282135541,-5.901798812038181,28,0.27353730078547667,NZ_AP018833.1
-26.812213535566514,4.986081258044288,5,0.8095376248350651,NZ_AP018836.1
36.61547541727723,-14.173805491527645,-1,0.0,NZ_AP018939.1
-2.4448041418158692,33.093038216785075,10,1.0,NZ_AP019190.1
35.99350541981494,-17.240238966605673,32,0.38424164930396865,NZ_AP019191.1
31.119536594798138,-18.11369250999472,32,0.7543683756099352,NZ_AP019526.1
40.7588088060791,4.8338700030616355,35,0.5811472085452896,NZ_AP019676.1
28.499254391515592,-0.134821214079328,-1,0.0,NZ_AP019677.1
-7.56984480111301,-10.134386473875242,30,0.5445923398714332,NZ_AP019678.1
-23.670534807216587,-23.694244619891375,14,0.6915116129634552,NZ_AP019680.1
-29.863712578234445,-20.0483253216786,-1,0.0,NZ_AP019681.1
8.25188086888225,32.367448467425014,13,0.38739718633219505,NZ_AP019762.1
19.180835807336187,14.206600896708903,24,1.0,NZ_AP019763.1
-9.153959014263634,3.52832266933717,15,0.7396223444899156,NZ_AP019764.1
28.590535016707296,-32.733016658669655,2,0.39154184410411574,NZ_AP019765.1
-43.04279486108,-19.254437396314554,12,1.0,NZ_AP019767.1
4.9358520398387045,-0.7280314241564375,-1,0.0,NZ_AP019857.1
-39.28947009021948,-1.32488699829107,7,0.5323709112698258,NZ_AP019858.1
-28.399740995567253,20.241066554042334,3,0.2976784428925613,NZ_AP021897.1
46.141075092284154,8.019894552394833,34,0.91319905303569,NZ_AP021915.1
-7.090291607100598,39.521467687592065,10,1.0,NZ_AP021916.1
46.269014299773374,7.163740380847676,34,1.0,NZ_AP021934.1
-8.65183732290855,37.97241283786753,10,1.0,NZ_AP021945.1
44.130547516113474,9.449489408052271,34,0.7108143702920312,NZ_AP021947.1
-7.792883074044049,40.57307821086498,10,1.0,NZ_AP021948.1
-8.157672679148261,18.98076534170681,4,0.6224510312439616,NZ_AP021949.1
32.80356403657989,-19.897500248552813,32,0.3249710494225821,NZ_AP021964.1
-9.860425665720067,3.1300958241378387,15,1.0,NZ_AP021965.1
24.89303409702529,-31.76088779415547,2,1.0,NZ_AP021966.1
-25.50096876550133,38.47527398959858,0,1.0,NZ_AP021968.1
24.89303409702529,-31.76088779415547,2,1.0,NZ_AP022001.1
-9.438377519511398,19.229992812012462,4,1.0,NZ_AP022002.1
18.990924691699288,-11.20930966386916,-1,0.0,NZ_AP022004.1
30.855794090610765,-1.3301746929896263,-1,0.0,NZ_AP022031.1
31.229222153795636,-17.885707210321044,32,0.8632058497408528,NZ_AP022033.1
-3.0087785545154975,35.042755158368166,10,1.0,NZ_AP022037.1
28.64255526992523,-16.21767931300527,32,0.3784528626672876,NZ_AP022045.1
-41.59656172593089,-16.49015668937977,12,1.0,NZ_AP022046.1
-41.19429719061943,-5.2205924577050915,7,0.21222024978340742,NZ_AP022048.1
41.02298623720184,-3.3459190243800707,28,0.27557763829053583,NZ_AP022050.1
24.68345921770233,-31.71778757531094,2,1.0,NZ_AP022051.1
-27.826323552105222,-9.552274803691589,-1,0.0,NZ_AP022052.1
-41.19429719061943,-5.2205924577050915,7,0.21222024978340742,NZ_AP022053.1
-25.50096876550133,38.47527398959858,0,1.0,NZ_AP022054.1
31.440418813575697,-17.2510797310556,32,1.0,NZ_AP022065.1
-3.1453570604224748,40.04049767025071,10,1.0,NZ_AP022066.1
31.864764256334247,-19.79726311341233,32,0.33858235681107934,NZ_AP022070.1
14.002757121112225,33.174977490817255,13,0.7888182571750811,NZ_AP022071.1
20.683750093229143,-7.084248633814682,38,0.4221226101652082,NZ_AP022072.1
-41.978578899580086,-16.468040483100687,12,1.0,NZ_AP022073.1
-30.21416834713368,-10.499186750378376,21,0.9985800132856897,NZ_AP022075.1
-0.836807273937012,38.74995277677021,10,0.8923298412062358,NZ_AP022088.1
11.185426944076248,-40.49761646941843,6,1.0,NZ_AP022089.1
13.40925595671621,33.54574156701838,13,0.8808789286407979,NZ_AP022090.1
21.142707182381418,-4.521481049166843,38,0.3911785286313846,NZ_AP022091.1
-33.44534280691708,-14.193765729823957,-1,0.0,NZ_AP022092.1
-10.67889394562346,20.33748273082108,4,0.4365050779069587,NZ_AP022093.1
-23.960367908371968,-23.58797246764694,14,0.7216075235620648,NZ_AP022094.1
45.76291895097809,10.256955089421108,34,0.6292334865528731,NZ_AP022096.1
-7.805408885550273,40.58476940417042,10,1.0,NZ_AP022097.1
-10.680070060454177,20.330740810762435,4,0.43649296937833165,NZ_AP022099.1
-29.70834432505179,-14.477782773162946,20,1.0,NZ_AP022102.1
-39.637681047564335,0.31126210383661146,7,0.41707904232179815,NZ_AP022103.1
40.63501910678517,-5.21814181643566,28,0.7854450581799791,NZ_AP022106.1
-7.770544878622761,40.541000298311566,10,1.0,NZ_AP022122.1
-41.322793841789874,-20.89327588386207,12,1.0,NZ_AP022123.1
-9.141342039907864,20.075795408205487,4,0.6794126881955957,NZ_AP022124.1
-23.07597165232653,-24.4774842385296,14,0.6115816772062197,NZ_AP022125.1
-0.4704006024301821,42.26688767722798,10,0.9389678908540924,NZ_AP022160.1
33.373879195379864,-14.724123878277934,32,0.4373220323079813,NZ_AP022162.1
1.1279808805492775,-31.091337430319587,9,0.80009698066713,NZ_AP022163.1
9.343250203845749,-19.8113309980483,-1,0.0,NZ_AP022164.1
-40.25510428046909,-21.96881690684047,12,1.0,NZ_AP022165.1
-44.89495830835897,-20.69571008945994,12,0.9926288991590161,NZ_AP022166.1
-9.399454507175523,19.041857610989272,4,1.0,NZ_AP022168.1
16.15274475171166,-8.843053097699421,37,0.7714159486684681,NZ_AP022172.1
13.35422939752476,31.6328958112464,13,0.6886507336377062,NZ_AP022174.1
23.22984459208114,-6.1790897334887385,38,1.0,NZ_AP022175.1
-9.243234997061935,18.50261101033353,4,1.0,NZ_AP022176.1
-4.411641891915212,-15.149259398386276,-1,0.0,NZ_AP022178.1
3.850627069577388,24.297387287804852,-1,0.0,NZ_AP022179.1
-27.599656691680085,-16.094748274178933,20,0.6240496651376688,NZ_AP022181.1
-10.687090807205522,19.184984666481785,4,0.5449025661361352,NZ_AP022182.1
16.27697567976488,-9.358170276746453,37,0.6338775059146635,NZ_AP022208.1
-31.32477203618617,-10.181337668885751,21,1.0,NZ_AP022211.1
-2.3744781344980637,44.336691528364355,10,1.0,NZ_AP022216.1
8.187139150069557,-27.231181979276123,8,1.0,NZ_AP022217.1
-6.770860309339309,-11.021715970512476,30,0.6637191883869371,NZ_AP022218.1
-8.99146515847904,19.889318693998252,4,0.764842611182226,NZ_AP022219.1
-9.26501638404528,18.509815994108795,4,1.0,NZ_AP022220.1
40.203785919122566,-5.939045611258772,28,1.0,NZ_AP022223.1
13.500501982897665,32.742097519261335,13,1.0,NZ_AP022224.1
20.614036290470775,-7.263854198954716,38,0.4067264767142805,NZ_AP022225.1
-46.29346980711615,-18.205219077607165,12,1.0,NZ_AP022226.1
40.758923433787174,4.833984441406484,35,0.5812071707329024,NZ_AP022246.1
28.499700746430502,-0.13412517193378326,-1,0.0,NZ_AP022247.1
-25.11591723830342,4.590854324907141,5,0.9861912231909777,NZ_AP022249.1
-23.67052612566575,-23.694245592309542,14,0.6915145317345568,NZ_AP022250.1
-29.863712578234445,-20.0483253216786,-1,0.0,NZ_AP022251.1
15.11565571879524,2.8492880448828273,33,0.7336498898928215,NZ_AP022262.1
0.8985030814888435,38.27006622479868,10,0.5875146989269932,NZ_AP022263.1
21.084802853415855,-9.068504545616866,-1,0.0,NZ_AP022288.1
-3.788892121959779,36.07636682745999,10,1.0,NZ_AP022289.1
13.391486489736637,31.539844198785318,13,0.6495835262956754,NZ_AP022296.1
24.960017811588653,-12.753732838073676,-1,0.0,NZ_AP022299.1
23.50826837142363,-6.65000293440775,38,1.0,NZ_AP022300.1
-42.64816651865004,-17.512293321754154,12,1.0,NZ_AP022301.1
31.026785074353292,-17.017133136667148,32,1.0,NZ_AP022327.1
21.173984984782507,-8.894631065981036,-1,0.0,NZ_AP022328.1
-36.81079314708609,-0.42488555629925406,7,0.9713579018045957,NZ_AP022331.1
-13.610168381280173,-14.93591675313893,27,0.8284460132369353,NZ_AP022350.1
40.28625358387297,-5.992444867554989,28,1.0,NZ_AP022353.1
21.272083399937397,-7.855843187490432,38,0.34974322740562724,NZ_AP022354.1
21.264449566514177,-7.844235096863663,38,0.352161311428989,NZ_AP022355.1
-13.733953367709484,-14.739625122531065,27,0.9288395783190313,NZ_AP022356.1
33.766589824817245,-18.339813317262248,32,0.42162882290016734,NZ_AP022357.1
30.949974764190195,-15.439863109589105,32,0.7364034393289924,NZ_AP022359.1
32.29111157009227,-9.431488074133517,31,1.0,NZ_AP022361.1
32.27517731904508,-9.428511481052022,31,1.0,NZ_AP022363.1
32.5260391942157,-9.46540426473005,31,0.8833186891673556,NZ_AP022364.1
32.33258145452862,-9.426596058161996,31,0.9869230778541301,NZ_AP022366.1
-14.222061305861022,-15.173508995020098,27,0.6767019898636014,NZ_AP022367.1
32.379257897590804,-9.445398310276918,31,0.9545307182726329,NZ_AP022368.1
32.28806104575135,-9.428477068032011,31,1.0,NZ_AP022369.1
21.11194565732737,-3.8700344988182764,38,0.4043598882949695,NZ_AP022410.1
-23.990478156500995,-23.27263518573265,14,0.742806648681382,NZ_AP022411.1
36.1875140613541,-14.027636670917236,-1,0.0,NZ_AP022479.1
-46.0678900793632,-19.08249112353401,12,1.0,NZ_AP022480.1
41.149739113623944,-5.012027962235142,28,0.578608946802361,NZ_AP022483.1
-35.211583956038275,26.5617956273672,3,0.9449948386448074,NZ_AP022484.1
-22.036538433090932,-21.89663356559503,14,1.0,NZ_AP022485.1
39.98892423829708,-5.215051304084556,28,0.611919053806886,NZ_AP022526.1
18.64592323210123,-5.8385418640848235,38,0.3999732309786779,NZ_AP022534.1
32.235118931296924,-16.868727303109047,32,0.9143024811142231,NZ_AP022535.1
36.187695972190596,-14.02725989268796,-1,0.0,NZ_AP022537.1
